WKT,nama,deskripsi
"POLYGON ((106.7245611 -6.0887819, 106.7180379 -6.0935613, 106.7073949 -6.0949269, 106.695722 -6.095951, 106.6867956 -6.0973165, 106.6885122 -6.1041441, 106.6922887 -6.1068751, 106.6967519 -6.1099475, 106.6940053 -6.1130198, 106.6885122 -6.115068, 106.6902288 -6.1201885, 106.6874822 -6.1266744, 106.6909154 -6.1341844, 106.6909154 -6.1389633, 106.6871389 -6.1423769, 106.6874822 -6.1536413, 106.6881689 -6.1584201, 106.6902288 -6.1611509, 106.6885122 -6.1655883, 106.6898855 -6.1707083, 106.693662 -6.173439, 106.7049917 -6.1789002, 106.7115148 -6.1836788, 106.7180379 -6.1887987, 106.7173513 -6.1922119, 106.7211278 -6.1922119, 106.7235311 -6.196649, 106.7242177 -6.203134, 106.7235311 -6.2082537, 106.7207845 -6.2116667, 106.7190679 -6.2178102, 106.7194112 -6.2242949, 106.7300542 -6.2236124, 106.7355474 -6.2239536, 106.7396673 -6.2256601, 106.7448171 -6.2304383, 106.7448171 -6.2355577, 106.7472204 -6.2389706, 106.7461904 -6.2440899, 106.7482503 -6.2485266, 106.7523702 -6.2512569, 106.7537435 -6.2577412, 106.7509969 -6.2621778, 106.7534002 -6.2686619, 106.7509969 -6.2724159, 106.7558034 -6.275146, 106.7588933 -6.2809475, 106.7633565 -6.2860664, 106.7674764 -6.2918678, 106.7698797 -6.2976691, 106.7729696 -6.3038115, 106.7750295 -6.3126839, 106.7777761 -6.3154138, 106.7873891 -6.3167788, 106.7939123 -6.3160963, 106.8045553 -6.3154138, 106.8090185 -6.3154138, 106.8055852 -6.324286, 106.8004354 -6.3328167, 106.7990621 -6.3379351, 106.7990621 -6.345442, 106.7935689 -6.3481717, 106.7918523 -6.3556785, 106.7932256 -6.3635263, 106.8024953 -6.3645499, 106.8069585 -6.3645499, 106.813825 -6.3611378, 106.8227514 -6.3577257, 106.8309911 -6.3560197, 106.8354543 -6.3522663, 106.8382009 -6.3522663, 106.8395742 -6.345442, 106.8433507 -6.3416886, 106.8505605 -6.3389588, 106.8539937 -6.3437359, 106.8567403 -6.3474893, 106.8560537 -6.3526076, 106.8608602 -6.3567021, 106.8711599 -6.3536312, 106.8745931 -6.3567021, 106.8718465 -6.359773, 106.8780263 -6.3618203, 106.8821462 -6.3655735, 106.8842061 -6.3706916, 106.8907293 -6.3693268, 106.8996557 -6.3710328, 106.9065221 -6.3618203, 106.9123586 -6.3645499, 106.9157918 -6.3573845, 106.9164785 -6.3457832, 106.9185384 -6.3382763, 106.9209417 -6.3290632, 106.9171651 -6.3249684, 106.9226583 -6.3222386, 106.922315 -6.3120014, 106.9205984 -6.3021053, 106.9151052 -6.2976691, 106.9113286 -6.2956216, 106.909612 -6.2853839, 106.9082387 -6.2792412, 106.9085821 -6.2717333, 106.9044622 -6.2669556, 106.9054922 -6.2601301, 106.911672 -6.2573999, 106.9157918 -6.2577412, 106.9188817 -6.252622, 106.922315 -6.2519394, 106.9312414 -6.2546697, 106.9422277 -6.2543284, 106.9432577 -6.2399945, 106.9453176 -6.2338512, 106.9490941 -6.2212232, 106.9576772 -6.2178102, 106.9593938 -6.2133733, 106.9655736 -6.2092776, 106.965917 -6.2007448, 106.9666036 -6.1946011, 106.9724401 -6.1864094, 106.9724401 -6.171391, 106.9720968 -6.1573961, 106.9748434 -6.1478385, 106.9700368 -6.1372566, 106.9696935 -6.1208713, 106.9700368 -6.1038027, 106.9686635 -6.0928786, 106.9617971 -6.0939027, 106.955274 -6.0949269, 106.9439443 -6.0976579, 106.9363912 -6.0969751, 106.9291814 -6.0969751, 106.9247182 -6.0993648, 106.9171651 -6.1000476, 106.911672 -6.0990234, 106.9075521 -6.0979993, 106.9068654 -6.1044855, 106.9044622 -6.0979993, 106.8914159 -6.0976579, 106.8914159 -6.1075578, 106.8879827 -6.1072165, 106.8821462 -6.1072165, 106.8824895 -6.0956096, 106.877683 -6.1000476, 106.8742498 -6.1061923, 106.8728765 -6.1143853, 106.8694433 -6.1113129, 106.8618902 -6.1143853, 106.8598302 -6.1102888, 106.8550237 -6.1113129, 106.8550237 -6.1160921, 106.8491872 -6.1184817, 106.8454107 -6.1205299, 106.8395742 -6.1212126, 106.8313344 -6.1195058, 106.8272146 -6.117799, 106.8237813 -6.115068, 106.8176015 -6.1147266, 106.8155416 -6.1184817, 106.8107351 -6.1195058, 106.8059286 -6.1116543, 106.8035253 -6.0979993, 106.801122 -6.1017544, 106.7997487 -6.0976579, 106.8004354 -6.1078992, 106.7973455 -6.108582, 106.7966588 -6.0990234, 106.7932256 -6.0993648, 106.7945989 -6.0921958, 106.7901357 -6.0935613, 106.7901357 -6.1078992, 106.7860158 -6.1078992, 106.7836126 -6.1130198, 106.7770894 -6.1061923, 106.7746862 -6.1099475, 106.7750295 -6.1038027, 106.7681631 -6.10312, 106.7564901 -6.1041441, 106.7482503 -6.10312, 106.7400106 -6.1024372, 106.7352041 -6.0973165, 106.7245611 -6.0887819))",DKI Jakarta,
